IN;Bihar;Phulwari Sharif;25.5777;85.0725
IN;Bihar;Dinapur Nizamat;25.6385;85.0512
IN;Bihar;Bhuindhara;25.8525;85.7606
IN;Bihar;Amarpur;25.0397;86.9025
IN;Bihar;Purāini;25.1426;86.9797
IN;Madhya Pradesh;Rāmgarh;25.8906;78.3292
IN;Bihar;Sonepur;25.6961;85.1667
TW;Taiwan;Neihu District;25.0587;121.613
IN;Jharkhand;Sāhibganj;25.2442;87.6348
BD;Rangpur Division;Gaibandha;25.3293;89.5438
BD;Rangpur Division;Dinajpur;25.6275;88.6378
CN;Fujian;Fuzhou;25.9641;119.466
CN;Fujian;Wuping;25.098;116.095
CN;Fujian;Qingkou;25.8941;119.386
CN;Fujian;Fuzhou (Yongtai Xian);25.8623;118.938
CN;Fujian;Kuidou;25.1336;118.155
CN;Fujian;Anxi;25.0571;118.182
CN;Fujian;Putian;25.454;119.008
CN;Fujian;Shouzhan;25.9382;119.48
CN;Fujian;Longmen;25.097;116.968
TW;Taipei;Banqiao District;25.0114;121.462
TW;Taipei;Shimen District;25.2903;121.566
TW;Taiwan;Taipei;25.0475;121.537
AE;Dubai;Dubai (Nadd ash Shibā);25.1557;55.3003
BS;Berry Islands;Nassau;25.7236;-77.831
US;Texas;Brownsville;25.9018;-97.4975
TW;Taiwan;Neihu District;25.0936;121.594
CN;Yunnan;Xiangcheng;25.4669;100.562
CN;Hunan;Rucheng Chengguanzhen;25.5364;113.715
TW;Taipei;Sanzhi District;25.2578;121.502
CN;Fujian;Quanzhou (Nanwei);25.0494;118.822
CN;Fujian;Xunzhong;25.4943;118.239
IN;Bihar;Pataliputra Housing Colony;25.6268;85.1071
SA;Al-Qassim Region;Ar Rass;25.8694;43.4973
BD;Rangpur Division;Parbatipur;25.6637;88.9309
QA;Al Wakrah;Al Wukayr;25.1511;51.5372
QA;Baladīyat ad Dawḩah;Nu‘ayjah;25.2462;51.5323
QA;Baladīyat ar Rayyān;Al Rayyan;25.2919;51.4244
QA;Baladīyat ar Rayyān;Al Rayyan (Gharrafat Al Rayyan);25.3253;51.4374
QA;Baladīyat ar Rayyān;Mu‘aydhir Rawḑat Rāshid;25.2617;51.3968
QA;Baladīyat ad Dawḩah;Doha (Al Thumama);25.2236;51.5378
QA;Umm Salal;Umm Şalāl Muḩammad;25.4152;51.4065
QA;Umm Salal;Umm Slal Ali;25.4697;51.3975
QA;Baladīyat ar Rayyān;Al Rayyan;25.3248;51.4385
AE;Dubai;Warisan;25.1186;55.3777
QA;Baladīyat ad Dawḩah;Doha;25.3234;51.5377
QA;Baladīyat ad Dawḩah;Doha;25.2671;51.5569
QA;Baladīyat ad Dawḩah;Doha;25.2665;51.5534
QA;Al Wakrah;Al Wakrah;25.1715;51.6034
QA;Al Khor;Al Khor;25.6839;51.5058
QA;Baladīyat ad Dawḩah;Doha;25.2665;51.5535
QA;Al Daayen;Az̧ Z̧a‘āyin;25.5774;51.4831
QA;Al-Shahaniya;Ash Shīḩānīyah;25.3709;51.2226
QA;Baladīyat ad Dawḩah;Doha;25.2803;51.5225
QA;Al-Shahaniya;Dukhān;25.4249;50.7823
QA;Baladīyat ar Rayyān;Umm Bāb;25.2142;50.8072
SA;Al-Qassim Region;‘Uqlat aş Şuqūr;25.8292;42.2012
SA;Riyadh Region;Tumayr;25.7035;45.8684
US;Florida;Hialeah;25.9231;-80.3993
AE;Dubai;Dubai (Dubai Production City);25.0264;55.1866
SA;Al-Qassim Region;Al Mithnab;25.8601;44.2223
AE;Sharjah;Sharjah city;25.3462;55.4211
MX;Nuevo León;Fraccionamiento Misión de San Javier;25.7456;-100.152
US;Florida;North Bay Village;25.8462;-80.1539
MX;Coahuila;Saltillo;25.4383;-100.974
US;Florida;Doral;25.8217;-80.3341
US;Florida;Hialeah;25.8576;-80.2781
MX;Nuevo León;San Pedro;25.6573;-100.402
MX;Nuevo León;Monterrey (San Jerónimo);25.6738;-100.355
MX;Nuevo León;Monterrey (Centro);25.6649;-100.317
MX;Coahuila;Ramos Arizpe;25.5393;-100.947
MX;Sinaloa;Ejido Benito Juárez;25.7742;-109.033
MX;Sinaloa;Compuertas;25.8417;-109.019
US;Florida;North Miami Beach;25.9261;-80.1819
US;Florida;Miami (Downtown Miami);25.7722;-80.1879
US;Florida;Key Biscayne;25.6937;-80.1628
US;Florida;Miami (Downtown Miami);25.7668;-80.1906
MX;Nuevo León;Apodaca;25.7765;-100.186
US;Florida;Pembroke Park;25.9879;-80.1748
MX;Nuevo León;San Nicolás de los Garza;25.7417;-100.302
MX;Nuevo León;Santiago;25.4253;-100.152
MX;Nuevo León;San Pedro;25.6604;-100.407
MX;Nuevo León;Monterrey;25.6843;-100.317
MX;Nuevo León;García;25.812;-100.599
MX;Nuevo León;Loma la Paz;25.7111;-100.135
MX;Nuevo León;Jardines de la Silla;25.6294;-100.188
MX;Nuevo León;Ciénega de Flores;25.9544;-100.166
MX;Nuevo León;Alianza Real;25.8514;-100.383
US;Florida;Miami (Downtown Miami);25.7756;-80.1882
US;Florida;Sunny Isles Beach;25.9429;-80.1234
US;Florida;Miami;25.7918;-80.3153
US;Florida;Miami;25.8207;-80.1819
US;Florida;Miami;25.825;-80.331
MX;Tamaulipas;Vamos Tamaulipas;25.9867;-98.2217
MX;Coahuila;Agua Nueva;25.1893;-101.088
MX;Coahuila;Saltillo;25.4259;-100.98
US;Florida;Aventura;25.9743;-80.1435
PK;Sindh;Mirpur Khas;25.5276;69.0126
PK;Balochistan;Gwadar;25.1216;62.3254
PK;Sindh;Kotri;25.3657;68.3083
PK;Sindh;Hyderābād;25.396;68.3578
PK;Balochistan;Gadani;25.1188;66.7322
PK;Balochistan;Shooli Bazar;25.5683;62.1442
PK;Balochistan;Ormara;25.2102;64.6363
PK;Sindh;Tando Allahyar;25.4605;68.7175
PK;Sindh;Digri;25.1566;69.111
PK;Sindh;Shahdadpur;25.9254;68.6228
PK;Sindh;Tando Muhammad Khan;25.1238;68.5368
PK;Sindh;Tando Jam;25.4281;68.5292
PK;Sindh;Berani;25.785;68.8075
CN;Yunnan;Majie;25.0319;102.638
CN;Yunnan;Dali;25.5847;100.212
CN;Yunnan;Longchuan;25.1615;101.294
CN;Yunnan;Dali Old Town;25.6886;100.159
CN;Yunnan;Kunming;25.0389;102.718
CN;Guangxi;Diecai;25.3164;110.298
CN;Jiangxi;Rongjiang;25.6625;114.75
CN;Hunan;Jiahe Chengguanzhen;25.5594;112.364
CN;Fujian;Zhongmen;25.1934;119.081
CN;Fujian;Xinluoqu;25.1022;117.03
US;Florida;Palmetto Bay;25.6297;-80.3394
US;Florida;Doral;25.8142;-80.3528
US;Florida;North Miami Beach;25.9144;-80.1574
US;Florida;Miami (Deerwood);25.6378;-80.3884
US;Florida;Hialeah;25.8704;-80.3166
US;Florida;Miami (Allapattah);25.7873;-80.2198
US;Florida;Miami;25.6802;-80.3162
US;Florida;Miami (Allapattah);25.7957;-80.2145
US;Florida;Hialeah;25.9389;-80.2967
US;Florida;Sunny Isles Beach;25.9335;-80.1209
US;Florida;Miami;25.8035;-80.2584
US;Florida;Miami;25.6913;-80.3063
US;Florida;Coral Gables (Douglas);25.7634;-80.2569
US;Florida;Miami;25.7646;-80.2551
US;Florida;Coral Gables (Coral Gables Section);25.7533;-80.258
US;Florida;Miami Shores;25.8574;-80.1848
US;Florida;Coral Gables (Coral Gables Section);25.7539;-80.2597
US;Florida;Miami;25.8778;-80.1678
US;Florida;Miami;25.7577;-80.1386
US;Florida;Medley;25.8717;-80.3642
US;Florida;Doral;25.8242;-80.334
MX;Nuevo León;Apodaca;25.7745;-100.169
EG;Red Sea;Marsa Alam;25.063;34.89
EG;Luxor;Luxor;25.6989;32.6421
EG;Luxor;Az Zaynīyah Qiblī;25.7509;32.6776
EG;Qena;Qūş;25.9154;32.7629
EG;Luxor;Ţūd;25.5828;32.5329
EG;Qena;Esna;25.2934;32.554
EG;Qena;Qifţ;25.9984;32.8181
EG;Qena;Jarājūs;25.872;32.7559
IN;Bihar;Dumraon;25.5527;84.1515
IN;Uttar Pradesh;Jaunpur;25.7536;82.6869
IN;Uttar Pradesh;Muhammadābād;25.6191;83.7558
IN;Uttar Pradesh;Zamānia;25.4196;83.5579
IN;Uttar Pradesh;Mau Aima;25.6952;81.9234
IN;Uttar Pradesh;Chunār;25.1278;82.8821
IN;Uttar Pradesh;Machhlīshahr;25.6856;82.4111
IN;Uttar Pradesh;Chandauli;25.258;83.2682
IN;Uttar Pradesh;Zafarābād;25.6987;82.7335
IN;Uttar Pradesh;Kirākat;25.6374;82.916
IN;Uttar Pradesh;Fatehpur;25.9277;80.8127
IN;Uttar Pradesh;Rāth;25.5947;79.5666
IN;Bihar;Manihāri;25.3389;87.62
CN;Yunnan;Kunming;25.0453;102.71
CN;Yunnan;Kunming (Xishan Qu);25.0437;102.678
AE;Dubai;Dubai (Al Wasl);25.2026;55.268
TW;Taiwan;Taipei;25.0619;121.497
IN;Uttar Pradesh;Sihāni;25.3716;83.6734
IN;Rajasthan;Kota (Sanjay Gandhi Nagar);25.1583;75.8584
IN;Rajasthan;Kota (Vigyan Nagar);25.1544;75.8604
IN;Rajasthan;Kota (Indraprastha Industrial Area);25.1466;75.8575
US;Florida;Miami (Star, Palm and Hibiscus Islands);25.7716;-80.146
TW;Taiwan;Taipei;25.0301;121.549
TW;Taiwan;Neihu District;25.0735;121.578
PK;Sindh;Jamshoro;25.4361;68.2802
IN;Manipur;Kāngpokpi;25.1527;93.9717
IN;Nagaland;Dimāpur (Imkonglenden Colony);25.8939;93.7401
TW;Taiwan;Taipei;25.0542;121.513
TW;Taipei;Banqiao District;25.0196;121.462
TW;Taipei;Banqiao District;25.0058;121.484
US;Florida;University Park;25.7465;-80.3676
MX;Sinaloa;Los Mochis (Centro);25.7987;-108.985
AE;Dubai;Dubai (Al Baraha);25.282;55.3185
QA;Al-Shahaniya;Ash Shīḩānīyah;25.3548;51.1839
US;Florida;Hollywood;25.9869;-80.2154
US;Florida;Pinewood;25.869;-80.217
US;Florida;Miami;25.7565;-80.2712
US;Florida;Miami;25.8105;-80.2042
US;Florida;Miami (Wynwood Art District);25.8025;-80.2018
US;Florida;Miami;25.797;-80.2609
US;Florida;Miami (Downtown Miami);25.772;-80.1859
IN;West Bengal;Bhagwāngola;25.4331;87.4257
IN;Assam;Lanka;25.9291;92.9486
MX;Nuevo León;Monterrey (Centro);25.6798;-100.317
US;Florida;Miami;25.7836;-80.3005
US;Florida;Coral Gables (Coral Gables Section);25.7529;-80.2551
US;Florida;Miami;25.8695;-80.3853
US;Florida;Miami (Brickell);25.7655;-80.1951
US;Florida;Miami;25.7825;-80.2871
US;Florida;Miami;25.8225;-80.3137
US;Florida;Aventura;25.9744;-80.1429
US;Florida;Miami (Brickell);25.7652;-80.1906
US;Florida;Doral;25.7884;-80.3697
AE;Dubai;Dubai (Mirdif);25.2209;55.4272
QA;Baladīyat ad Dawḩah;Doha;25.3045;51.5151
EG;Luxor;Al Bayāḑīyah;25.6648;32.6354
EG;New Valley;Aţ Ţārif;25.7383;32.6368
EG;Qena;Armant;25.6199;32.543
IN;West Bengal;Kāliyāganj;25.6344;88.3267
CN;Yunnan;Kunming (Xishan Qu);25.0387;102.679
PK;Sindh;Tando Allahyar;25.457;68.7215
IN;West Bengal;Gangarampur;25.4014;88.5298
TW;Taiwan;Dingdongshi;25.0501;121.565
TW;Taipei;Xizhi District;25.0616;121.64
TW;Taipei;Xizhi District;25.0691;121.685
IN;West Bengal;Malda;25.0045;88.1457
AE;Dubai;Dubai (Al Sufouh);25.0978;55.1563
TW;Taiwan;Taipei;25.0792;121.543
AE;Dubai;Dubai (Umm Hurair 2);25.2269;55.3239
AE;Dubai;Dubai (Umm Hurair Second);25.2269;55.3239
MX;Coahuila;Bolívar;25.7754;-103.013
MX;Coahuila;Torreón;25.5439;-103.419
MX;Coahuila;Torreón;25.5428;-103.407
MX;Sinaloa;Bacaporobampo;25.9081;-109.016
MX;Coahuila;San Pedro;25.4333;-103.217
MX;Coahuila;Torreón (Residencial Campestre la Rosita);25.5242;-103.412
MX;Coahuila;Torreón (Residencial Campestre la Rosita);25.5292;-103.411
MX;Nuevo León;Santa Catarina;25.6733;-100.458
MX;Nuevo León;Héctor Caballero;25.6356;-100.127
MX;Nuevo León;Santa Rosa;25.8246;-100.222
MX;Nuevo León;Colinas del Aeropuerto;25.8171;-100.103
MX;Nuevo León;Praderas de San Francisco;25.8183;-100.402
MX;Coahuila;Saltillo (Sin Nombre de Colonia 25);25.4738;-100.975
TW;Taiwan;Taipei;25.052;121.522
MX;Nuevo León;Ladrillera (Entronque Pesquería);25.8031;-100.101
MX;Nuevo León;Pesquería;25.7854;-100.051
MX;Nuevo León;Pesquería;25.787;-100.011
MX;Nuevo León;Misión San Pablo;25.74;-100.144
MM;Kachin State;Myitkyina;25.3833;97.3964
AE;Dubai;Dubai (Trade Centre);25.2233;55.2869
AE;Dubai;Dubai (Deira);25.2896;55.3461
AE;Dubai;Dubai (Al Sufouh);25.0965;55.1562
AE;Dubai;Dubai (Nadd ash Shibā);25.1595;55.3032
AE;Dubai;Jebel Ali (Al Safouh Second);25.09;55.1525
IN;Uttar Pradesh;Ahraura;25.0158;83.0329
IN;Uttar Pradesh;Jhūsi;25.4375;81.9055
IN;Uttar Pradesh;Fatehpur;25.9209;80.7996
IN;West Bengal;Daulatpur;25.326;88.3299
US;Florida;Miami;25.7818;-80.2807
IN;Nagaland;Kohima;25.6747;94.111
IN;Bihar;Katihar;25.5385;87.5704
IN;Bihar;Kharagpur;25.1245;86.5558
IN;Bihar;Shahjangi;25.2314;86.9543
US;Florida;Miami Beach (South Beach);25.7826;-80.1341
US;Florida;Florida City;25.4479;-80.4792
IN;Rajasthan;Bhilwara;25.3471;74.6408
IN;Madhya Pradesh;Chandla;25.0715;80.1929
IN;Nagaland;Dimāpur;25.9117;93.7217
IN;Uttar Pradesh;Konch;25.9945;79.1513
IN;Bihar;Bārh;25.4834;85.7093
IN;Bihar;Begusarai;25.4185;86.1339
IN;Bihar;Arrah;25.5563;84.6634
IN;Bihar;Buxar;25.5755;83.9804
IN;West Bengal;Dalkola;25.8758;87.8401
TW;Taiwan;Neihu District;25.0798;121.571
TW;Taiwan;Taipei;25.0446;121.561
TW;Taiwan;Poxin;25.0265;121.555
TW;Taiwan;Taipei;25.0567;121.546
MX;Nuevo León;Monterrey (Gonzalitos);25.6838;-100.349
US;Florida;Bay Harbor Islands;25.8869;-80.133
MX;Coahuila;Ramos Arizpe;25.5411;-100.948
MX;Coahuila;Saltillo (República);25.4352;-100.996
US;Florida;Miami (Flagami);25.7818;-80.2649
US;Florida;Coral Gables (Coral Gables Section);25.753;-80.2618
US;Florida;Miami (Brickell);25.7657;-80.1902
US;Florida;Doral;25.8042;-80.3283
US;Florida;Doral;25.8205;-80.3317
US;Florida;Doral;25.8085;-80.3378
US;Florida;Miami (Downtown Miami);25.7738;-80.188
US;Florida;Miami Shores;25.8697;-80.2268
US;Florida;Miami;25.8017;-80.314
US;Florida;Tavernier;25.005;-80.524
US;Florida;Miami Beach;25.8493;-80.1598
US;Florida;Miami Lakes;25.9113;-80.2979
US;Florida;Doral;25.8046;-80.3762
US;Florida;Miami (Little Havana);25.7659;-80.221
US;Florida;Miami;25.9108;-80.2112
US;Florida;Miami;25.6964;-80.3827
US;Florida;Miami;25.8892;-80.1566
US;Florida;Miami (Flagami);25.7795;-80.2649
US;Texas;Brownsville;25.9329;-97.4993
US;Florida;North Miami Beach;25.9257;-80.1613
US;Florida;Coral Gables (Coral Way Village);25.7501;-80.2401
US;Florida;Marco Island;25.9412;-81.7184
US;Florida;Kendall West;25.761;-80.5092
US;Florida;Westchester;25.7548;-80.3273
US;Florida;Sunset;25.6856;-80.3527
US;Florida;Hialeah;25.8269;-80.281
US;Florida;West Perrine;25.6059;-80.3628
US;Florida;Palm Springs North;25.9351;-80.3338
US;Florida;North Miami;25.8908;-80.1768
US;Florida;Miramar;25.9801;-80.3568
US;Florida;Miami;25.8113;-80.2467
US;Florida;Miami (Brickell);25.7666;-80.1902
US;Florida;North Miami;25.8871;-80.2097
US;Florida;Miami (Coconut Grove);25.7268;-80.244
US;Florida;Medley;25.8675;-80.3809
US;Florida;Miami (Little Havana);25.7738;-80.2188
US;Florida;Miami (Townsquare);25.7894;-80.1947
US;Florida;Key Largo;25.3162;-80.279
US;Florida;Miami;25.6873;-80.4379
US;Florida;Miami (Wynwood);25.8029;-80.1932
US;Florida;Miami;25.9497;-80.1917
US;Florida;Miami (Coconut Grove);25.7314;-80.2548
US;Florida;Miami;25.8176;-80.1888
US;Florida;Hialeah;25.9445;-80.3396
US;Florida;Miami;25.7936;-80.3195
US;Florida;North Miami;25.9072;-80.1629
US;Florida;Miami (Edgewater);25.8003;-80.1898
US;Florida;Olympia Heights;25.7268;-80.3553
US;Florida;Miami;25.7937;-80.3941
US;Florida;Key Largo;25.0865;-80.4473
US;Florida;Kendall;25.666;-80.3578
US;Florida;Marco Island;25.9397;-81.7075
US;Florida;West Miami;25.7634;-80.2962
US;Florida;Palmetto Estates;25.6215;-80.362
US;Florida;Westwood Lakes;25.7293;-80.3728
SA;Eastern Province;Aţ Ţaraf;25.3623;49.7276
US;Florida;Miami;25.8386;-80.3367
US;Florida;Miami;25.7483;-80.3107
US;Florida;Miami (Flagami);25.7632;-80.3104
US;Florida;Miami Lakes;25.9112;-80.2964
US;Florida;Miami;25.6877;-80.3529
US;Florida;West Perrine;25.6059;-80.361
CN;Jiangxi;Meilin;25.8731;115.011
CN;Hunan;Chenzhou (Zixing Shi);25.9762;113.236
CN;Fujian;Wenwusha;25.8989;119.575
CN;Fujian;Putian;25.4541;119.008
CN;Fujian;Longyan;25.0751;117.018
CN;Fujian;Xipi;25.0917;117.011
CN;Fujian;Chengnan;25.4298;119.011
TW;Taiwan;Taipei City;25.0474;121.566
TW;Taiwan;Xiazhuangzi;25.0609;121.587
CN;Jiangxi;Ganzhou;25.8466;114.933
CN;Fujian;Yinxi;25.733;119.359
IN;Uttar Pradesh;Phulpur;25.549;82.0895
IN;Rajasthan;Māngrol;25.3306;76.5097
IN;Rajasthan;Rājsamand;25.0714;73.8798
IN;Uttar Pradesh;Prayagraj;25.4358;81.8463
IN;Bihar;Raghunāthpur;25.6449;87.9176
IN;Bihar;Saharsa;25.875;86.5961
TW;Taiwan;Taipei;25.0423;121.567
TW;Taiwan;Taipei;25.0362;121.524
TW;Taipei;Sanzhong;25.0615;121.487
TW;Taiwan;Taipei;25.0442;121.515
TW;Taiwan;Taipei;25.0479;121.548
TW;Taiwan;Taipei;25.0581;121.54
TW;Taiwan;Taipei;25.0486;121.527
TW;Taiwan;Neihu District;25.0548;121.614
TW;Taiwan;Neihu District;25.0576;121.614
IN;Uttar Pradesh;Varanasi (Ajagara);25.2677;82.9913
IN;West Bengal;Malda;25.0108;88.1411
IN;Bihar;Munger;25.3708;86.4734
IN;Bihar;Patna (Fraser Road Area);25.6075;85.1395
CN;Yunnan;Wanqiao Zhen;25.7892;100.123
TW;Taiwan;Taipei;25.0262;121.554
TW;Taiwan;Taipei;25.0468;121.567
TW;Taiwan;Taipei City;25.0468;121.567
TW;Taiwan;Taipei;25.0342;121.561
TW;Taiwan;Taipei;25.0556;121.55
TW;Taiwan;Poxin;25.0411;121.555
TW;Taiwan;Gongguan;25.0724;121.575
TW;Taiwan;Taipei;25.0576;121.614
TW;Taiwan;Luzhu;25.0654;121.269
TW;Taiwan;Poxin;25.0331;121.545
TW;Taiwan;Xiazhuangzi;25.0611;121.587
TW;Taiwan;Taipei;25.0565;121.614
TW;Taipei;New Taipei City;25.0163;121.475
TW;Taiwan;Long’anpo;25.0301;121.549
TW;Taiwan;Taipei;25.0408;121.53
TW;Taiwan;Zhulunli;25.0489;121.525
TW;Taiwan;Luzhu;25.0405;121.295
TW;Taipei;Chengzhong;25.0422;121.513
TW;Taiwan;Taipei;25.0262;121.543
TW;Taiwan;Taipei;25.033;121.558
TW;Taiwan;Taipei;25.0627;121.511
TW;Taiwan;Taipei;25.0252;121.544
TW;Taiwan;Taipei;25.0222;121.549
TW;Taiwan;Keelung;25.1276;121.739
TW;Taiwan;Neihu District;25.1445;121.562
TW;Taipei;Shimen District;25.2233;121.647
TW;Taiwan;Neihu District;25.0531;121.587
TW;Taiwan;Neihu District;25.0468;121.567
TW;Taiwan;Taipei;25.03;121.515
TW;Taiwan;Neihu District;25.0623;121.569
TW;Taiwan;Neihu District;25.0503;121.595
TW;Taiwan;Neihu District;25.0404;121.614
TW;Taiwan;Taipei;25.0248;121.542
TW;Taipei;Banqiao District;25.0123;121.465
TW;Taiwan;Taipei;25.0414;121.544
TW;Taiwan;Taipei;25.046;121.521
TW;Taiwan;Taipei;25.0374;121.515
TW;Taiwan;Taipei;25.0463;121.521
TW;Taiwan;Neihu District;25.0725;121.576
TW;Taiwan;Neihu District;25.0629;121.603
TW;Taiwan;Taipei;25.0466;121.541
TW;Taiwan;Neihu District;25.0638;121.605
TW;Taiwan;Taipei;25.0474;121.566
TW;Taiwan;Taipei;25.0473;121.566
TW;Taiwan;Taipei;25.0441;121.527
TW;Taipei;New Taipei City;25.0669;121.449
TW;Taiwan;Taipei;25.0203;121.529
TW;Taiwan;Neihu District;25.0734;121.576
TW;Taiwan;Neihu District;25.0911;121.56
TW;Taiwan;Taipei;25.0459;121.517
TW;Taiwan;Taipei;25.0511;121.544
TW;Taiwan;Taipei;25.0502;121.528
TW;Taipei;Xizhi District;25.0617;121.645
TW;Taiwan;Taipei;25.0421;121.52
TW;Taipei;Sanzhi District;25.2087;121.556
TW;Taiwan;Taipei;25.028;121.555
TW;Taiwan;Taipei;25.0396;121.526
TW;Taiwan;Taipei;25.0776;121.524
TW;Taiwan;Taipei;25.0513;121.559
TW;Taiwan;Taipei;25.0433;121.511
TW;Taiwan;Taipei;25.1193;121.527
TW;Taiwan;Taipei;25.0898;121.508
TW;Taiwan;Taipei;25.0853;121.523
TW;Taipei;Shiding District;25.0015;121.607
TW;Taiwan;Taipei;25.0246;121.552
TW;Taipei;New Taipei City;25.0857;121.486
TW;Taiwan;Taipei;25.0476;121.558
TW;Taipei;New Taipei City;25.0635;121.436
TW;Taiwan;Taipei;25.0509;121.533
TW;Taipei;Xizhi District;25.0484;121.623
TW;Taiwan;Keelung;25.1401;121.71
TW;Taiwan;Taoyuan;25.0302;121.3
TW;Taiwan;Taipei;25.0366;121.567
CN;Jiangxi;Ganzhou;25.8307;114.934
CN;Hunan;Chenzhou;25.7705;113.015
CN;Guangxi;Heping;25.726;110.109
CN;Yunnan;Kunming (Guandu Qu);25.0226;102.721
CN;Jiangxi;Gongjiang;25.9573;115.41
CN;Hunan;Xinlong;25.7867;112.351
TW;Taiwan;Neihu District;25.0718;121.578
TW;Taiwan;Taipei;25.0339;121.53
TW;Taiwan;Taipei;25.0221;121.549
TW;Taiwan;Taoyuan District;25.0589;121.365
TW;Taipei;Banqiao District;25.0069;121.483
TW;Taipei;New Taipei City;25.0716;121.492
TW;Taipei;New Taipei City;25.0803;121.37
TW;Taiwan;Taipei;25.0382;121.567
CN;Fujian;Yingqian;25.9671;119.463
IN;Rajasthan;Bārmer;25.927;71.4834
AE;Dubai;Dubai (Business Bay);25.1816;55.2715
LY;Al Kufrah;Tāzirbū;25.6729;21.0729
US;Florida;Miami (Downtown Miami);25.7721;-80.1913
AE;Dubai;Dubai;25.1874;55.2668
US;Florida;Miami (Government Center);25.7744;-80.1944
US;Florida;Miami Beach (South Beach);25.7903;-80.1344
US;Florida;Coral Gables (Coral Gables Section);25.7534;-80.2592
US;Florida;Hialeah;25.8936;-80.2904
US;Florida;Miami;25.651;-80.335
US;Florida;Hollywood;25.9758;-80.2834
US;Florida;Miami;25.6485;-80.4117
US;Florida;Miami;25.6263;-80.3917
US;Florida;North Miami;25.8905;-80.1856
US;Florida;Coral Gables (Coral Gables Section);25.7527;-80.2591
US;Florida;Doral;25.7978;-80.332
US;Florida;Miami (Brickell);25.7636;-80.1891
US;Florida;Miami;25.7916;-80.32
US;Florida;Coral Gables (Flagler);25.7649;-80.2591
US;Florida;Doral;25.8105;-80.3665
US;Florida;Miami (Brickell);25.7668;-80.1887
US;Florida;Coral Gables (Coral Gables Section);25.7526;-80.2612
US;Florida;Coral Gables (Coral Gables Section);25.7533;-80.2591
US;Florida;Miami;25.7837;-80.2967
US;Florida;Miami (Brickell);25.7546;-80.1993
US;Florida;Miami Beach (South Beach);25.7908;-80.1319
US;Florida;Miami Gardens;25.9291;-80.2199
US;Texas;Brownsville;25.9352;-97.4828
US;Florida;Miami (Brickell);25.7619;-80.1912
US;Florida;Miami;25.913;-80.1634
US;Florida;Doral;25.7941;-80.3643
US;Florida;Medley;25.8479;-80.3251
US;Florida;Miami (Northeast Coconut Grove);25.7327;-80.2343
US;Florida;Miami;25.8022;-80.3139
US;Florida;Miami;25.6494;-80.3398
US;Florida;Miami;25.9518;-80.1487
US;Florida;Aventura;25.9528;-80.1434
US;Florida;Coral Gables (Crafts);25.7465;-80.2601
US;Florida;Miami;25.6856;-80.4444
US;Florida;Coral Gables;25.7431;-80.2671
US;Florida;Miami;25.943;-80.1495
US;Florida;Doral;25.7965;-80.3506
US;Florida;Miami (Brickell);25.7658;-80.1913
US;Florida;Miami;25.7871;-80.2313
US;Florida;Miami (Coconut Grove);25.7312;-80.2368
US;Florida;Miami;25.6848;-80.4138
US;Florida;Miami Beach (Nautilus);25.8136;-80.1321
US;Florida;Miami (Downtown Miami);25.7754;-80.1917
US;Florida;Miami;25.9496;-80.1529
US;Florida;Palmetto Bay;25.6405;-80.3332
US;Florida;Doral;25.7881;-80.3236
US;Florida;Doral;25.7878;-80.3546
US;Florida;Doral;25.797;-80.3381
US;Florida;Miami;25.6315;-80.3499
US;Florida;Doral;25.8195;-80.3328
US;Florida;Miami;25.7272;-80.3153
US;Florida;Miami (Downtown Miami);25.7759;-80.1931
US;Florida;Miami Beach (Mid-Beach);25.8242;-80.1215
US;Florida;Miami Beach (City Center);25.793;-80.1305
US;Florida;Miami (Brickell);25.766;-80.1946
US;Florida;Miami (Allapattah);25.8098;-80.2223
US;Florida;Hollywood (Hollywood South Central Beach);25.9916;-80.1178
US;Florida;Miami Beach (City Center);25.7922;-80.1301
US;Florida;Coral Gables (Riviera);25.7152;-80.2757
US;Florida;Miami Beach (Mid-Beach);25.8178;-80.1225
US;Florida;Homestead;25.4769;-80.4459
US;Florida;Miami;25.8356;-80.3324
US;Florida;Miami;25.8376;-80.2386
US;Florida;Miami;25.6965;-80.3305
US;Florida;North Bay Village;25.8478;-80.146
US;Florida;Miami (Downtown Miami);25.7705;-80.1895
US;Florida;Miami;25.7917;-80.3204
US;Florida;Miramar;25.9741;-80.2832
US;Florida;Miami Gardens;25.9251;-80.2166
US;Florida;Miami (Coconut Grove);25.7287;-80.2401
US;Florida;Miami (Flagami);25.7752;-80.28
US;Florida;Hialeah;25.8289;-80.2836
US;Florida;Miramar;25.9769;-80.3451
US;Florida;Miami Beach (South Beach);25.7894;-80.1315
US;Florida;Miami;25.8782;-80.2096
US;Florida;Doral;25.7912;-80.3233
US;Florida;Coral Gables (Coral Gables Section);25.7503;-80.2582
US;Florida;Miami (East Little Havana);25.7802;-80.2204
US;Florida;Miami (Downtown Miami);25.7731;-80.1883
US;Florida;Miami Lakes;25.9095;-80.3306
US;Florida;Miami (Coconut Grove);25.7277;-80.2414
US;Florida;Goulds;25.5626;-80.3823
US;Florida;Miami;25.9244;-80.2175
US;Florida;North Miami Beach;25.9228;-80.1562
AE;Dubai;Dubai;25.1975;55.3965
US;Florida;Miami;25.8375;-80.3211
US;Texas;Brownsville;25.9677;-97.5111
US;Texas;Brownsville;25.9435;-97.455
